phishtank_id,phishtank_url,phishtank_online,phishtank_verified,crawl_date,crawl_final_url,crawl_page_input
9421271,https://www.siraba.ci/news.html?app=info@mup.cz,True,True,2026-07-08,https://cannalab.eu/account/,"[{'autocomplete': '', 'disabled': False, 'height': 60, 'id': 'username', 'name': 'username', 'page_height': 1321, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 386, 'x': 1079.5, 'y': 324.859375}, {'autocomplete': 'current-password', 'disabled': False, 'height': 60, 'id': 'password', 'name': 'password', 'page_height': 1321, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'password', 'visible': True, 'width': 386, 'x': 1079.5, 'y': 432.25}, {'autocomplete': '', 'disabled': False, 'height': 60, 'id': '', 'name': 'rememberme', 'page_height': 1321, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 13, 'x': 1079.5, 'y': 580.25}]"
9333069,https://capesminecraftbr.weebly.com/,True,True,2026-07-08,https://capesminecraftbr.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-838322058218835201', 'name': '_u838322058218835201', 'page_height': 2032, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1244}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-216259422123839621', 'name': '_u216259422123839621', 'page_height': 2032, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1348}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-735359796161170742', 'name': '_u735359796161170742', 'page_height': 2032, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1452}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-176755795449434168', 'name': '_u176755795449434168', 'page_height': 2032, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1556}]"
9452256,https://caring-quicker-964590.framer.app/,True,True,2026-07-08,https://caring-quicker-964590.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 40, 'id': '', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 240, 'x': 870, 'y': 307.40625}, {'autocomplete': '', 'disabled': False, 'height': 40, 'id': '', 'name': 'Passworcl', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 240, 'x': 870, 'y': 391.8125}]"
9330593,https://casecu.weebly.com/,True,True,2026-07-08,https://casecu.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-590626559184386456', 'name': '_u590626559184386456', 'page_height': 1959, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 410.296875}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-965916277804492071', 'name': '_u965916277804492071', 'page_height': 1959, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 506.234375}]"
9346885,https://catalystbank.weebly.com/,True,True,2026-07-08,https://catalystbank.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-112735458169909985', 'name': '_u112735458169909985', 'page_height': 1876, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 761.296875}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-363388150952211095', 'name': '_u363388150952211095', 'page_height': 1876, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 857.234375}]"
9308993,https://cau-edu-cn.weebly.com/,True,True,2026-07-08,https://cau-edu-cn.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-107854354742445025', 'name': '_u107854354742445025', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1368.53125, 'y': 502}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-790283487245220030', 'name': '_u790283487245220030', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1368.53125, 'y': 588}]"
9360105,https://cbk--waw--pl.weebly.com/,True,True,2026-07-08,https://cbk--waw--pl.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 40, 'id': 'input-111300825854209541', 'name': '_u111300825854209541', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 285, 'x': 771.5, 'y': 534.125}, {'autocomplete': '', 'disabled': False, 'height': 40, 'id': 'input-824557531884802646', 'name': '_u824557531884802646', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 285, 'x': 771.5, 'y': 609.125}, {'autocomplete': '', 'disabled': False, 'height': 40, 'id': 'input-356407218408625782', 'name': '_u356407218408625782', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 285, 'x': 771.5, 'y': 684.125}]"
9267849,https://ccare0147.wixsite.com/my-site-1,True,True,2026-07-08,https://ccare0147.wixsite.com/my-site-1,"[{'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'form-field-input-d060dea3-e849-497b-3bb9-9d64edc332eb-comp-mhxldnf4-', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 524, 'x': 1039.5, 'y': 141}, {'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'form-field-input-131fc9cd-3609-4460-0f34-cad1cc47f9af-comp-mhxldnf4-', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 524, 'x': 1039.5, 'y': 226}, {'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'form-field-input-d40f076b-871f-4eb7-7ad4-3bcf7a1c1063-comp-mhxldnf4-', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 524, 'x': 1039.5, 'y': 311}, {'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'form-field-input-773569c0-386c-47b4-be46-f35aa3586713-comp-mhxldnf4-', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 524, 'x': 1039.5, 'y': 396}]"
9272431,https://cccualert.weebly.com/,True,True,2026-07-08,https://cccualert.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-667307464447418970', 'name': '_u667307464447418970', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 411.296875}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-836198284795732156', 'name': '_u836198284795732156', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 506.234375}]"
9439368,https://ccooss.framer.ai/,True,True,2026-07-08,https://ccooss.framer.ai/,"[{'autocomplete': '', 'disabled': False, 'height': 11, 'id': '', 'name': 'Email address', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 401, 'x': 1135.5, 'y': 197}, {'autocomplete': '', 'disabled': False, 'height': 11, 'id': '', 'name': 'Passs:', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 403, 'x': 1135.5, 'y': 257}]"
9256476,https://ccpinntermediacontrolpaneloclienttypemm.weebly.com/,True,True,2026-07-08,https://ccpinntermediacontrolpaneloclienttypemm.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-474031736411882995', 'name': '_u474031736411882995', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 297, 'x': 1109, 'y': 335}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-638112074645125800', 'name': '_u638112074645125800', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 297, 'x': 1109, 'y': 418}]"
9467968,https://cdsvfdvsd.weebly.com/,True,True,2026-07-08,https://cdsvfdvsd.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 47, 'id': 'input-787037521570520764', 'name': '_u787037521570520764', 'page_height': 1413, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 337.984375, 'x': 1108.5, 'y': 279.484375}, {'autocomplete': '', 'disabled': False, 'height': 47, 'id': 'input-828622276824349264', 'name': '_u828622276824349264', 'page_height': 1413, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 337.984375, 'x': 1108.5, 'y': 374.484375}]"
9344215,https://celc0m-digi-5g.weebly.com/,True,True,2026-07-08,https://celc0m-digi-5g.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42, 'id': 'input-895718829986834561', 'name': '_u895718829986834561', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 2181.71875, 'y': 154}, {'autocomplete': '', 'disabled': False, 'height': 42, 'id': 'input-628381778571016840', 'name': '_u628381778571016840', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 2181.71875, 'y': 242}, {'autocomplete': '', 'disabled': False, 'height': 42, 'id': 'input-702939075976889228', 'name': '_u702939075976889228', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 100, 'x': 2181.71875, 'y': 330}, {'autocomplete': '', 'disabled': False, 'height': 42, 'id': 'input-992440117589480139', 'name': '_u992440117589480139', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 2181.71875, 'y': 418}]"
9464405,https://centrum0.weebly.com/,True,True,2026-07-08,https://centrum0.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'input-930203971746359273', 'name': '_u930203971746359273', 'page_height': 1354, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 800, 'y': 449.390625}, {'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'input-843413565755515024', 'name': '_u843413565755515024', 'page_height': 1354, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 800, 'y': 524.1875}, {'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'input-135738909886350325', 'name': '_u135738909886350325', 'page_height': 1354, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 800, 'y': 598.984375}]"
9358361,https://centrumzz.weebly.com/,True,True,2026-07-08,https://centrumzz.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-585614340218514336', 'name': '_u585614340218514336', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 368.59375}, {'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-408536846772705051', 'name': '_u408536846772705051', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 445.59375}, {'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-751520226167347835', 'name': '_u751520226167347835', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 522.59375}]"
9262858,https://centurybnkt.weebly.com/,True,True,2026-07-08,https://centurybnkt.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-354628250531940719', 'name': '_u354628250531940719', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 590.296875}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-887660545552438046', 'name': '_u887660545552438046', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 764, 'y': 676.234375}]"
9340462,https://certifysccoast.weebly.com/,True,True,2026-07-08,https://certifysccoast.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 47, 'id': 'input-490343461665922044', 'name': '_u490343461665922044', 'page_height': 1413, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 837.5, 'y': 420.796875}, {'autocomplete': '', 'disabled': False, 'height': 47, 'id': 'input-610556098547313533', 'name': '_u610556098547313533', 'page_height': 1413, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 837.5, 'y': 520.796875}]"
9443971,https://cgfghghhgghgffdf.framer.wiki/,True,True,2026-07-08,https://cgfghghhgghgffdf.framer.wiki/,"[{'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 216, 'x': 126.5, 'y': 374.40625}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Pass', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 216, 'x': 126.5, 'y': 443.203125}]"
9251390,https://ch-saintgaudensfr.weebly.com/,True,True,2026-07-08,https://ch-saintgaudensfr.weebly.com/,"[{'autocomplete': 'off', 'disabled': False, 'height': 53, 'id': '', 'name': 'q', 'page_height': 1363, 'page_width': 2560, 'placeholder': 'Search', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 936, 'x': 812, 'y': 128}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-891802788270839396', 'name': '_u891802788270839396', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 321.796875}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-971284211258059193', 'name': '_u971284211258059193', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 414.796875}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-846687572327919134', 'name': '_u846687572327919134', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 507.796875}]"
9330592,https://ch-stomerfr.weebly.com/,True,True,2026-07-08,https://ch-stomerfr.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-590256342487308776', 'name': '_u590256342487308776', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 637, 'y': 494}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-291758016955418507', 'name': '_u291758016955418507', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 637, 'y': 570}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-527736062958120395', 'name': '_u527736062958120395', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 637, 'y': 646}]"
9254801,https://chambersbnk.weebly.com/,True,True,2026-07-08,https://chambersbnk.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-599548905611288231', 'name': '_u599548905611288231', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 774, 'y': 517.453125}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-329408219137208084', 'name': '_u329408219137208084', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 774, 'y': 608.390625}]"
9296501,https://changeanswer.weebly.com/,True,True,2026-07-08,https://changeanswer.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-709984267297943429', 'name': '_u709984267297943429', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 565}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-206940534920577649', 'name': '_u206940534920577649', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 647}]"
9429397,https://chartreuse-fox-501659.framer.app/,True,True,2026-07-08,https://chartreuse-fox-501659.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Name', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 216, 'x': 1090.921875, 'y': 118.40625}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 216, 'x': 1090.921875, 'y': 203.140625}]"
9396222,https://chaseonlineacces.github.io/CHASE-BANK,True,True,2026-07-08,https://chaseonlineacces.github.io/CHASE-BANK/,"[{'autocomplete': 'off', 'disabled': False, 'height': 52, 'id': 'username', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Username', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 380, 'x': 1090, 'y': 166}, {'autocomplete': '', 'disabled': False, 'height': 52, 'id': 'password', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Password', 'readonly': False, 'tag': 'input', 'type': 'password', 'visible': True, 'width': 380, 'x': 1090, 'y': 230}]"
9298322,https://chillisinpatulas.weebly.com/,True,True,2026-07-08,https://chillisinpatulas.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-538343060838207996', 'name': '_u538343060838207996', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 324, 'x': 1118, 'y': 296.296875}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-767118001526906374', 'name': '_u767118001526906374', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 324, 'x': 1118, 'y': 378.53125}]"
9313343,https://chu-toulouse.weebly.com/,True,True,2026-07-08,https://chu-toulouse.weebly.com/,"[{'autocomplete': 'off', 'disabled': False, 'height': 53, 'id': '', 'name': 'q', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Search', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 936, 'x': 812, 'y': 128}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-492201506516545862', 'name': '_u492201506516545862', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 292, 'x': 1134, 'y': 516}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-654271113452463744', 'name': '_u654271113452463744', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 292, 'x': 1134, 'y': 604}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-101678638733725289', 'name': '_u101678638733725289', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 292, 'x': 1134, 'y': 692}]"
9275631,https://citromailll.weebly.com/,True,True,2026-07-08,https://citromailll.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 50, 'id': 'input-282637266121474208', 'name': '_u282637266121474208', 'page_height': 1483, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1295, 'y': 363}, {'autocomplete': '', 'disabled': False, 'height': 50, 'id': 'input-838670839641948544', 'name': '_u838670839641948544', 'page_height': 1483, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1295, 'y': 466}, {'autocomplete': '', 'disabled': False, 'height': 50, 'id': 'input-369975947292392345', 'name': '_u369975947292392345', 'page_height': 1483, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1295, 'y': 569}]"
9426708,https://cleanhaven.de/afd/,True,True,2026-07-08,https://cleanhaven.de/afd/,"[{'autocomplete': 'off', 'disabled': False, 'height': 50, 'id': 'username', 'name': 'user', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 480, 'x': 400, 'y': 330}, {'autocomplete': 'off', 'disabled': False, 'height': 50, 'id': 'password', 'name': 'pass', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'password', 'visible': True, 'width': 480, 'x': 400, 'y': 435}, {'autocomplete': '', 'disabled': False, 'height': 55, 'id': 'kc-login', 'name': 'login', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'submit', 'visible': True, 'width': 160.6875, 'x': 719.3125, 'y': 600}]"
9462236,https://clever-direction-723933.framer.app/,True,True,2026-07-08,https://clever-direction-723933.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'username', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 304, 'x': 998.921875, 'y': 511.40625}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Name', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Password', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 304, 'x': 998.921875, 'y': 578.203125}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Newsletter', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 16, 'x': 986.921875, 'y': 606.59375}]"
9441235,https://cloudy-absolute-236990.framer.app/,True,True,2026-07-08,https://cloudy-absolute-236990.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 24, 'id': '', 'name': 'Email Address', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 316, 'x': 1096.390625, 'y': 328.59375}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Password', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 312, 'x': 1098.390625, 'y': 426.1875}]"
9389655,https://code-0f-ethics-and-business-conduct-02u.webflow.io/,True,True,2026-07-08,https://code-0f-ethics-and-business-conduct-02u.webflow.io/,"[{'autocomplete': '', 'disabled': False, 'height': 45, 'id': 'Email', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Email Address*', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 540, 'x': 1010, 'y': 269}, {'autocomplete': '', 'disabled': False, 'height': 45, 'id': 'Name', 'name': 'Name', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Password*', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 540, 'x': 1010, 'y': 331}, {'autocomplete': '', 'disabled': True, 'height': 45, 'id': '', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'submit', 'visible': True, 'width': 540, 'x': 1010, 'y': 520}]"
9461126,https://colorful-emoji-743094.framer.app/,True,True,2026-07-08,https://colorful-emoji-743094.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Veuillez saisir votre E-mail', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 452, 'x': 1079.59375, 'y': 465.40625}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Name', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Veuillez saisir votre mot de passe', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 452, 'x': 1079.59375, 'y': 525.40625}]"
9466288,https://comchoicecui.weebly.com/,True,True,2026-07-08,https://comchoicecui.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-774709434806922691', 'name': '_u774709434806922691', 'page_height': 1430, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 784, 'y': 361.578125}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-904731667141480739', 'name': '_u904731667141480739', 'page_height': 1430, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 784, 'y': 457.515625}]"
