phishtank_id,phishtank_url,phishtank_verified,phishtank_online,manual_available,manual_data_harvesting_phishing_confirmed
9407996,https://digifinance.ro/posl/pages/login.php,True,True,False,False
9230016,https://heromufgerda.weebly.com/,True,True,True,True
9392112,https://empresas.bia-atendimento.com/,True,True,False,False
8497057,https://qbaznhsjd.komi.io/,True,True,False,False
7629464,https://docs.google.com/forms/d/e/1FAIpQLSdMQ4frGs3M4_ntGmoWSo8b3Bv5CoWVPLW2k4jKiAP9QBjxYw/viewform,True,True,True,False
8709738,https://qrco.de/bfIo35,True,True,False,False
8592133,https://docs.google.com/presentation/d/e/2PACX-1vRjEth7LOlqIF5ik8YfwnkKBQD1mqNJdppD8n2KPypNXnfpNZBHl_momtE73qUXUGb_EvFvtx1C1Y7n/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,True,True,True,False
8123781,https://ipfs.best-practice.se/ipfs/bafybeihc4amlzwqxbyjialq5rtxgfjisme5fp4ptfg3f3bhb5udih3ya7y/,True,True,False,False
9462903,https://ubs-switzerland.onrender.com/,True,True,False,False
9427409,http://allegrolokalnie.ogloszenie-19215169-dla-ciebie.lat,True,True,False,False
8775262,https://q-r.to/bfPuoN,True,True,False,False
8105997,https://slomanidjassa.firebaseapp.com/,True,True,False,False
9402216,https://7s6ygw.top/alndhi8b/pGNr8N/YgQFKU,True,True,False,False
8676386,https://l.ead.me/bfFsGa,True,True,False,False
9425089,https://www.dpdlocotw.cyou/com,True,True,False,False
9468026,https://trez-suitecdn.wixstudio.com/suite,True,True,False,False
8937793,https://linktr.ee/Cannabis.Talk.101,True,True,True,False
8730515,https://bit.ly/3YVNWFe,True,True,False,False
9452983,https://violet-heart-399438.framer.app/,True,True,False,False
9267835,https://77373734.weebly.com/,True,True,True,True
9454897,https://diplomatic-colors-302626.framer.app/,True,True,True,True
8696264,https://qrco.de/bfHYQa,True,True,False,False
9319731,https://l.ead.me/bgZycx,True,True,False,False
8427487,https://ee-account-repayment.web.app/,True,True,True,False
9119301,https://s.pu.go.id/MTE1/vzllay/?support-Siac1eCD,True,True,False,False
9465284,https://vancouver.129532.cc/ca-government-vancouver,True,True,False,False
9188925,https://docs.google.com/presentation/d/e/2PACX-1vRkO_TK3jR6DzMEQKzWch1qHUKFV3tmgx2qeXqVXt_Ih6LXN5ddSdMZpT923H9ZiOaWDwqspq2CU0ml/pub,True,True,True,False
9422600,https://reversemortgagesinbc.flywheelstaging.com/images/oguehyi/gofmyru/atpyld1/ccc/safe.html#random@random.com,True,True,False,False
8719241,https://bit.ly/4fJBChg,True,True,False,False
8476723,https://cio467681299.web.app/,True,True,False,False
9447095,https://workouts.mystagingwebsite.com/wp-content/plugins/vinvourist/public/index.php,True,True,False,False
9423712,https://bradesco.sistemajuridico.live/,True,True,False,False
8785702,https://q-r.to/bfRBlm,True,True,False,False
9417825,https://en-desktop-ldgre.wixstudio.com/us-en,True,True,False,False
9408736,https://monsecuripass.com/,True,True,False,False
9352982,https://fauconnier.journ-6262.pro/,True,True,False,False
8719106,https://q-r.to/bfJcee,True,True,False,False
9109582,https://13d1fewbm0vsl-pages-dev.translate.goog/www.matsui.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,True,True,False,False
9277608,https://docs.google.com/forms/d/e/1FAIpQLSdW_yctkNhvzNqMmLbnZBpQNs6wujaLbYJYbdV-r4HnJnh4Tg/viewform?usp=send_form,True,True,True,False
9184324,https://trezrbridgedocs.m-pages.com/EN-us,True,True,False,False
9202463,https://form.jotform.com/252454802593056,True,True,True,False
6405040,http://kuchkuchnights.com/2222/?sec=FranziskaOppermann,True,True,False,False
9468799,https://login.fgthygb.com/?7A8dRpGJ04dOBJCVFZwhHrdm,True,True,False,False
9145651,https://bit.ly/interbank-aviso,True,True,False,False
9319919,https://qrco.de/bgZq12,True,True,False,False
9424554,https://secure.myoptusbillpay.com/my-account-login/,True,True,False,False
9430157,https://sp31443.sitebeat.crazydomains.com/,True,True,False,False
8495147,https://docs.google.com/presentation/d/e/2PACX-1vSBnj7YmrrYESwDSzpyVGonF5HMeE5BmjJDGM-4YPnyex6U8n6IZj84eM5ApTCPQVWcU8sSD5LQL2hz/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9335900,https://q-r.to/bgawCI,True,True,False,False
8496387,https://t.co/glE7StbwLR,True,True,False,False
8910356,https://q-r.to/bfdqZo,True,True,False,False
9451022,https://tame-selfie-313620.framer.app/,True,True,True,True
9242545,https://mbrfornos.com.br/weds.html,True,True,True,True
8745293,https://qrco.de/bfMipv,True,True,False,False
8487936,https://new.express.adobe.com/webpage/VUmnaCHO8BEQp,True,True,False,False
8680915,https://bit.ly/3WEEggE,True,True,False,False
9388740,https://webappaseureaccntswkuyhkljdfhj.dfi457yhfdg45ydj.com/?yyy,True,True,False,False
9334246,https://l.ead.me/bgaSXI,True,True,False,False
8433384,https://docs.google.com/presentation/d/e/2PACX-1vSGItfQHHIZXHTZE-FYfVur0wBqoxAagL-nt2fQNrkR5Q-OOLQNvAodlgtTTwCes9IhQlOHzkf84ZYM/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
8616715,https://pub-f256efe55fbd4fcb8eedd6b766582d67.r2.dev/page365.html,True,True,False,False
9282008,https://tehrriniketas.weebly.com/,True,True,True,True
9343324,https://q-r.to/bgcHJ6,True,True,False,False
9468689,http://allegro-lokalnie.pl-83712.sbs,True,True,False,False
8709747,https://qrco.de/bfIp0O,True,True,False,False
9470212,https://bbviop.com/ph/home,True,True,False,False
8348555,https://sites.google.com/view/currently-update2710/update,True,True,False,False
9334065,https://q-r.to/bgbUTn,True,True,False,False
9052128,https://share-eu1.hsforms.com/2Fo9d69z4TgGiWxZnWhwIwg2ex52c,True,True,False,False
9466822,https://track-mondpack.com/as.php,True,True,False,False
8604504,https://prosperitedigitale33347.activehosted.com/lt.php?x=Zy~GE4Vaae5aGvyw9KUxVvAn2liNL3j~cxZHfHKXKd75CtzUy.0OJu3X3zidLvkfYwZIHLIFmg,True,True,False,False
9400329,https://allegrolokalnie.pls3poqtwes11xk.sbs/oferta/lo/-477479588?id=9397149c-f6de-453e-a83a-05b6161f8c7a,True,True,False,False
9360477,https://e-brane.com/MgHC0rxtes.ad.jp,True,True,False,False
9457972,https://kleinanzeigen.envio010.es/35648046?mail=W0NBVENIXQ%3D%3D&meta=rlWjMKWwLJ50LJqyVwb1YPWhLJ1yVwbvKUHlAzRkKUIzMGOzVRAuqTAbGJHtGJScoTIlVvjvL2uuqS9cMPV6YGRjZQV5BQLkZmt0ZGNfVaAypaMcL2HvBvWeoTIcozShrzIcM2IhVvjvqUyjMFV6VzAuqTAboJIsoJScoPW9,True,True,False,False
9460292,http://allegro.25h576.xyz,True,True,False,False
8666530,https://l.ead.me/bfFBOG,True,True,False,False
8698068,https://bit.ly/3WQepCr,True,True,False,False
9470498,https://livestrt-ldegrer.wixstudio.com/en-us,True,True,False,False
9265900,https://linksta.cc/@technology,True,True,True,False
9373889,https://t.co/3xKN1cMp6t,True,True,False,False
9319800,https://l.ead.me/bgZz0w,True,True,False,False
9441444,https://gateen.com,True,True,False,False
9303577,https://doc-exodusweb3-auth.pineapple.page,True,True,True,False
8013527,https://metafb-yk0eqcr.firebaseapp.com/,True,True,False,False
8413723,https://docs.google.com/presentation/d/e/2PACX-1vTNiU1USvsQV-z8RGcLX5kdAuzmoahuvWxBRkgEP6uGVwvoECs27272Spbqa7h8MzjK7CR-vfLpGAaN/pub?start=false&loop=false&delayms=3000&slide=id.p,True,True,True,False
9410128,https://kawapey.pro/,True,True,False,False
8080507,https://packett-id.firebaseapp.com/,True,True,False,False
7444514,http://albaraka-bank.net/,True,True,True,True
9086479,https://btbtbtttttt.weebly.com/,True,True,False,False
9185575,https://bafkreicq5fehwuhmrkifzm2xfprc5ksu6qy46dhw2k6pbhc7ndtm6f7i4e.ipfs.dweb.link/,True,True,True,False
9179503,https://us10.campaign-archive.com/?u=70d5ee380d1fbeb4e9e490cfc&id=3d97bb6b78,True,True,False,False
9328155,https://qrco.de/bgap7T,True,True,False,False
9427699,http://allegro-lokalnie.smar9438-65j.cfd,True,True,False,False
9344384,https://l.ead.me/bgcUGF,True,True,False,False
9250514,https://us4.campaign-archive.com/?u=03ff38b555589e83a5cb1ca8e&id=5de554a884,True,True,False,False
9424357,https://91402836.xyz/qa6ckkk2/cNHDG0/71xRBo,True,True,False,False
8294661,https://cutter-made.firebaseapp.com/,True,True,False,False
8777410,https://memebnet.blogspot.com/,True,True,False,False
8296215,https://new.express.adobe.com/webpage/1VpygrwZGOHe4,True,True,False,False
8741196,https://qrco.de/bfMChh,True,True,False,False
8559623,https://pub-5c6c84a6b5654ed8ae456f6055f4d405.r2.dev/22.html,True,True,False,False
9221810,https://sites.google.com/view/vgdfg03/accueil,True,True,False,False
9028776,https://docs.google.com/presentation/d/e/2PACX-1vRUCyIHWXcOmDhCOcHhjo8_gITnqGEGnys4LABX8D-k1q6GACoiCOt4ulpRHwYrgaQoSBvrBgagnpw-/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,False,False
9330343,https://sportybetbalanceadderx.weebly.com/,True,True,True,True
9455862,https://klelnanzeigen-deutsch.de-6126.info/getpaymentm/252738007/m5,True,True,False,False
9447408,https://page-ndxcdn.wixstudio.com/us-en,True,True,False,False
9324441,https://qrco.de/bgaLBT,True,True,False,False
9239702,https://postafnkv.weebly.com/,True,True,True,True
9381026,https://v1x4f8.lat/3ppgstdd/W33eUD/HHujqQ,True,True,False,False
9425515,https://login.mmlaio.com/?MZy6mV899MFkbhR5OmOrF4uj,True,True,False,False
9369780,https://ca-netcoins-app-com-auth.webflow.io/,True,True,True,False
9204354,https://bradescobia.portalweb.sa.com/,True,True,False,False
9417394,https://sun.ope-772281.pro/captcha.php,True,True,False,False
9229424,https://share.hsforms.com/12ALrAN77SGGNcS9XVwMTywtbe8v,True,True,True,False
8644605,https://bit.ly/3xVXuEV,True,True,False,False
9459425,https://my-pntfp.icu/?secure_connect=uj2*fc*&_subid=2ngku8g.33.198jh&_token=3magn5d2a4lneb.1781365084.1.c1785f3a14c5c751d1f32f82857025d8,True,True,False,False
8663416,https://campsite.bio/jean56,True,True,False,False
9390097,https://badcovers.com/click/nrvpdofqto,True,True,False,False
9296009,https://qrco.de/bgWRFJ,True,True,False,False
9341536,https://q-r.to/bgbwkw,True,True,False,False
8618427,https://tapk.it/attt010,True,True,False,False
8498661,https://t.co/JVmRq0GbWd,True,True,False,False
9163235,https://quraffev.forms.app/verification-form,True,True,False,False
9165343,https://bafkreiadt5vxhsmzwrhw3zekasocp7wde35snlqzhrgauzx5m7biswf3x4.ipfs.dweb.link/,True,True,True,False
9462125,https://homestart-ledgercdn.wixstudio.com:443/us-en,True,True,False,False
9393344,https://ledgrapp-com.wixstudio.com/en-us,True,True,False,False
9351732,https://api.19966991.xyz/,True,True,False,False
8714267,https://www.dropbox.com/l/AAAkOy6DMX8Hc3aKNLmHb2hon8-iQSBZr2M,True,True,False,False
9416992,http://www.dpdlocakqn.shop/com/,True,True,False,False
8383268,https://docs.google.com/presentation/d/e/2PACX-1vSuhLlGWDbldoZcVjN9UlKqxo1Bu8QVshfTcDNFdghotk6UOEbQWCkBPJ41YNK7XahyUPdkCNg9ntgb/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,True,True,True,False
9464900,http://allegrolokainie.043893478.lol,True,True,False,False
9449582,https://haywood37043.softr.app/security?uuid=x,True,True,False,False
9375704,https://goldspire-nexor.com/,True,True,True,False
9434452,https://klelnanzeigen-deutch.theorthogonist.com/receive/order/qwsUhDKoBct?r=0x14&__cf_chl_rt_tk=uBlXYFbJgV5b4lnDg0U8acb5eoWj3wNPgIgOUqWyYO0-1779795130-1.0.1.1-x2EdCPabW7e16EtT2700f2z1sy9DzLwcg8GDebnfGdA,True,True,False,False
9336011,https://l.ead.me/bgb9mr,True,True,False,False
8234446,https://qrco.de/beBJWy,True,True,False,False
9466723,https://www-att-bellsouth-verifier-cf9dde.webflow.io/,True,True,False,False
9072286,https://bellsrdyfuv.weebly.com/,True,True,False,False
9458569,http://allegrolokainie.o4o23-200.xyz,True,True,False,False
9427626,https://template090.s3.us-east-005.backblazeb2.com/cw/sw.php,True,True,False,False
9444582,https://wahtatsrapp-cs.io/,True,True,False,False
8349583,https://skatteetateennoo.firebaseapp.com/,True,True,False,False
9376360,https://evri-parcelu.cn/,True,True,False,False
8279506,https://onlineatt783.pory.app/,True,True,False,False
9336833,https://q-r.to/bgbjt2,True,True,False,False
9046766,https://0mvc-dcdv.weebly.com/,True,True,True,True
9171875,https://zpr.io/zHVLHxK8ybB7,True,True,False,False
9431872,https://fatima.urge5718504.pro/captcha.php,True,True,False,False
8595184,https://pub-aca16ae72fc348dcb238e9ee73969003.r2.dev/index.html,True,True,True,True
9328239,https://qrco.de/bgaoOp,True,True,False,False
9331036,https://qrcodeveloper.com/code/gftHX6B0_-QU2fWV/,True,True,False,False
9340103,https://acessibilidadeempresa.kinghost.net,True,True,False,False
9458579,http://allegro-lokalnie.prywatne483291.baby/,True,True,False,False
9325884,https://agentratewww.blob.core.windows.net/jkekm95ktrd/ESVP4U.html,True,True,True,True
9330526,https://gmxproviderservices.weebly.com/,True,True,True,True
8980724,https://docs.google.com/presentation/d/e/2PACX-1vRInQLrIlda1wVwMEOdVP3FtqEsKOMvZWhUNC0YN8pqqWQZkjvcTxnsyVub5oYJaEGTZvuJH_SYPj3w/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,True,True,True,False
8870365,https://docs.google.com/presentation/d/e/2PACX-1vTuKQjnbA-8LxhP0XApYhwZK9LDbHQjQGH-2uXbOF_3PBTcC0MX0RaPBHndJ8vxpV2eSqJbSiU-Bj_C/pub?start=false&loop=false&delayms=3000,True,True,True,False
8736480,https://bncpos.firebaseapp.com/,True,True,False,False
8417933,https://boltonsadin.firebaseapp.com/,True,True,False,False
8829042,https://qrco.de/bfWxlm,True,True,False,False
8517505,http://validvienda.webcindario.com,True,True,False,False
9386971,https://othconnecservice.myclickfunnels.com/appde?id=AD7YXWLFI,True,True,True,False
7987774,https://track-id8763.firebaseapp.com/,True,True,False,False
9345351,https://qrco.de/bgbOaf,True,True,False,False
8712797,https://q-r.to/lpq9zgw6mphb,True,True,False,False
8717566,https://l.ead.me/bfJY2v,True,True,False,False
9323993,https://l.wl.co/l?u=https://qr-codes.io/wsWOy8,True,True,False,False
9405503,https://6554546445232232334dfr43sl0l.blogspot.com/,True,True,False,False
9357520,https://webappsecurekjlyhsdkjhsdg.ftgkirtyhdrtodrtfhgfd.com/?yyy,True,True,False,False
8221154,https://na20raslou.web.app/,True,True,False,False
8920356,https://docs.google.com/presentation/d/e/2PACX-1vS5drMzhoOQRyuJMmpoE6sV-bJF5_kbZ6i8o_vaQqDwv3nUPaFfn6QhPmJOgSbOf1E_OqyqC7G24cQJ/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,True,True,True,False
8494338,https://zh-8568f96248.preview.weglot.io/cas/login,True,True,True,False
9214170,https://us14.campaign-archive.com/?u=6b830021ede475b17e331f8be&id=b355373231,True,True,False,False
8698504,https://bityl.co/suiss,True,True,True,False
9450471,https://en-ledgrcdn.wixstudio.com/en-us,True,True,False,False
9156216,https://68713204433c6d2032e1efeb--euphonious-dodol-162d14.netlify.app/mailapp?undefined,True,True,True,True
8342184,https://pub-aefbe795831f4c48865cef89e4a871a5.r2.dev/skasdfy4z654qs51dr5fd64yh5ez424qsr4.html,True,True,False,False
9428954,https://trezorr-suites.wixstudio.com/enus,True,True,False,False
8778742,https://l.ead.me/bfQQoV,True,True,False,False
9326125,https://l.ead.me/bgaTbl,True,True,False,False
8451492,https://docs.google.com/presentation/d/e/2PACX-1vTQSgVTVPpNg5sbZ0UATFCE2wzRMC-dNLp6VfKnhFEt02-gGPD3Fh3m3EQkdytC_-E-SB07Hc55yJo0/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9171967,https://bafkreic7mi2hooin5as7ja33voc7i47lzlp7zpckwwbyfo6cjftofiqhue.ipfs.dweb.link/,True,True,False,False
8724019,https://q-r.to/bfJrZN,True,True,False,False
9464774,https://allegrolokalne.smart9438237.xyz,True,True,False,False
8730561,https://l.ead.me/bfKYat,True,True,False,False
8752508,https://pub-9a2fba40e7084a1eb9d96885ba6cecf2.r2.dev/index.html,True,True,True,True
9401459,http://allegrolokalnie.aukcja437451.cfd,True,True,False,False
8752503,https://pub-4f0dfec754704b809e0e2075c9f47428.r2.dev/index.html,True,True,True,True
8848392,https://q-r.to/bfYfR4,True,True,False,False
9121626,https://pub-98eed43fb21643d79cbe4afaf7498928.r2.dev/index.html,True,True,True,True
9442951,https://664562356355453553524443243.blogspot.com/,True,True,False,False
9465351,https://ln.run/8hPuJ,True,True,True,False
8912064,https://support-b2fbcommunity.github.io/,True,True,True,True
9428821,https://www.euradoner.com/09900058978765GTVJ-edocumetsSigned.html,True,True,False,False
8414955,https://cbn.li/f/f0683cf2105694614b21fc70e6c9e4ca,True,True,True,True
8887979,https://bkye-768-bh8-ddhr6-3eh.weebly.com/,True,True,True,True
9351696,https://junomaildior.weebly.com/,True,True,True,True
9333985,https://l.ead.me/bgbLq1,True,True,False,False
8689517,https://notuoeojhzejjue.blogspot.com/,True,True,False,False
9172830,https://us9.campaign-archive.com/?u=8b8a6d3ccbbabf3d2d37def2e&id=d878de15f6,True,True,False,False
9026282,https://share.hsforms.com/2kjr2uLKKQj6Q1oVX_TWHAAti7xb/,True,True,False,False
9344404,https://l.ead.me/bgcY4V,True,True,False,False
8726019,https://l.ead.me/bfK7U8,True,True,False,False
9425244,https://docs.google.com/drawings/d/15LNPvBkNsVv2dKYVdNcQHa_0ArpWTM1FTzL0tZGNnGQ/edit,True,True,False,False
9214178,https://us18.campaign-archive.com/?u=e54167631e141b02fa8e2cffe&id=1c54970319,True,True,False,False
9453255,https://web.teghsr.top,True,True,False,False
9416508,https://bia.appservicoempresas.click/_s/a1-a7c25a269d089ae8-tel4cm/wd/index.php?p=acesso&amp;auth=CDnsceOJhywhj9V6v6sFn2BErlMXIRZpkDXywgng3IjlgZ7byuUqnplZ6p8Ofvfol8ze4RVyJfN96k34NDT8r0knacFQKACQPCj8fTNsJyxBZ9D4ndblo5jDiU6slp7DHEP8gWb80TNYA0simWEEPi,True,True,False,False
8736988,https://campsite.bio/office.365,True,True,False,False
9176514,https://bafkreidy4eqjhmleiccnig3wm37odpdgdai7om37f5thvphim755alutd4.ipfs.dweb.link/,True,True,False,False
9334207,https://qrco.de/bgbP4p,True,True,False,False
9415633,https://xfiniternet.weebly.com/,True,True,False,False
8478787,https://gtcontientals.webcindario.com,True,True,False,False
9321326,https://q-r.to/bga3vJ,True,True,False,False
8709166,https://bit.ly/4fKyIsH,True,True,False,False
9030230,https://gmxlo.weebly.com/,True,True,True,True
9333923,https://qrco.de/bgbMoY,True,True,False,False
9442905,https://login.bfkclqwz.com/kjxstoq9?_t=MR4F-iAXi2tsompGK5y9XJ2l-6kLwdV_ISQ9_4Xdqr0#/home,True,True,False,False
8666465,https://bit.ly/4d47Dyr,True,True,False,False
8789607,https://docs.google.com/presentation/d/e/2PACX-1vQy9iLvwJmDyrGvRYiirUWmw7GXjqJfDG2BYBRpXczijY60mKVG15GeTQeSEu8qMJ-9h9QdNXsfgkqH/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9406680,http://allegro.34h9803849h3.cyou/,True,True,False,False
9326051,https://l.ead.me/bgaWC9,True,True,False,False
8822794,https://bit.ly/3BQAclL,True,True,False,False
8323672,https://maklo0w.vk.com/away.php?to=https%3A%2F%2Fscript.google.com%2Fmacros%2Fs%2FAKfycbzH5WDTK_ZGS9qpWm16IqoVgOYkJWI_tp6iFL6rWy7FNtAHTqY0y5VuKtcbmqxOqmeT%2Fexec&post=790428405_63&cc_key=#hHegbjF2kdxzWS0ZXTPumu11qrf1JaGy1na6EYnoT1yYKOoZ3LAO,True,True,False,False
9049454,https://myjunoemail.weebly.com/,True,True,True,True
9454167,https://spf-amende.com/,True,True,False,False
8015479,https://www.tiny.one/3vv9n9wd,True,True,False,False
9396597,https://xfinity-108298.weeblysite.com/,True,True,False,False
8319094,https://docs.google.com/presentation/d/e/2PACX-1vTc0SWCbMF0sqpCIxSS5hlvdaFL-5BAwoa7MwyhjMMIkqN-Wdrcdb7OeG7v2zwYwz_B2iwAn3rmaW83/pub?start=true&loop=true&delayms=1000,True,True,True,False
8712946,https://qrco.de/bfJDNp,True,True,False,False
9425667,https://allegrolokalnie.okazje-na-lato-2026-o45hg.sbs/oferta/Dmuchane-Jacuzzi-Hydromasaz-PureSpa-Intex-28428-na-6-osob?allegro=?,True,True,False,False
8699972,https://securemail.uniklinik-freiburg.de/mail/WebmailLogin.html,True,True,True,True
9046746,https://gmx-hilfedienstt.weebly.com/,True,True,True,True
8837364,https://q-r.to/bfXX44,True,True,False,False
8555693,https://pub-e5c2c5311c064a7bb152dc2d6b4b0d49.r2.dev/2_5474357000.html,True,True,True,False
9333067,https://irsamc--ups--tlse--fr.weebly.com/,True,True,True,True
7699783,https://account-access-review.web.app/,True,True,True,False
8843616,https://ysgdfk37eywsikvcwcsku7-efydoailueyfiw83wes23qw.teemill.com/,True,True,False,False
8406728,https://docs.google.com/presentation/d/e/2PACX-1vSSFpCXly3ajPtcKRIxqDW_zIb9TrRpmWg5JJI_N3KBrrGUYzVzMmNzRBLIHQOQ6yX9qH7KOlrGHagX/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,True,True,True,False
9467709,https://formulario-digital-ahbn-2026.cr-web.workers.dev/servicios,True,True,False,False
9192224,https://us2.campaign-archive.com/?e=7c262c7663&u=c1e16267038965aeba6040c87&id=1bcfb11fb6,True,True,True,False
9188449,https://tinyurl.com/mwedyupv,True,True,False,False
9375096,https://myeaglebk.weebly.com/,True,True,False,False
8299241,https://new.express.adobe.com/webpage/nCIoBi8rGYlyv,True,True,False,False
9389650,https://petsfreegold.weebly.com/,True,True,False,False
9219367,https://pub-3b056e0945df47008a54a46a7806802a.r2.dev/index.html,True,True,True,True
9465023,https://dreamrunners016.top,True,True,False,False
7630302,http://anasathalassas.gr/modules/mod_simplefileuploadv1.3/elements/fold/ionoscom/index.html,True,True,False,False
9467358,http://iostart-ledgre-cdn.wixstudio.com/my-site,True,True,False,False
9006381,https://mypioneersecure.weebly.com/,True,True,True,True
9231286,https://app.jotform.com/250556796180162,True,True,False,False
9469616,https://guideapp-ledzercdn.wixstudio.com/en-us,True,True,False,False
8864783,https://share.hsforms.com/1WGQS2qqDRgqLLwXZaiVcNAspyh9,True,True,False,False
9408043,https://allegro.739082675r37690.lol/,True,True,False,False
9184718,https://islahat.az/link.html,True,True,True,False
8462738,https://wetransconect-71216.firebaseapp.com/,True,True,False,False
8386407,https://finablkaredig.firebaseapp.com/,True,True,False,False
9343322,https://q-r.to/bgcIf0,True,True,False,False
8345332,https://urlz.fr/obsW,True,True,False,False
9365940,https://qr-codes.io/pCo3Tr,True,True,False,False
9436130,https://smbc-card.haikouanjufang.com/login-index/,True,True,False,False
9406555,https://newapp-ldgerlive.wixstudio.com/us-en,True,True,False,False
8823213,https://qrco.de/bfVisa,True,True,False,False
9341380,https://l.ead.me/bgc6PJ,True,True,False,False
9444546,https://2qgwtw.wiki/s1fauty4/mT77dQ/4zdjji,True,True,False,False
8776823,https://docs.google.com/presentation/d/11UyANOyKen5G-TmUWQkHY32PhOw3kBOQhz0Gp5Zs6zs/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9465436,https://serverhelpsupport.com/service-exhg/,True,True,False,False
8671319,https://q-r.to/bfFPyT,True,True,False,False
9318501,https://qrcodeveloper.com/code/9UdS3m_3ucKmD19J/,True,True,False,False
8846679,https://biolinky.co/advancelogin-247,True,True,True,False
8646078,https://qrco.de/bfCLtF,True,True,False,False
8213574,https://farayankarasetisnis.web.app/,True,True,False,False
9461985,https://primevideo-portail.com/,True,True,False,False
8969587,https://qrco.de/bfkA9N?pageuser=NBXHP,True,True,False,False
9000434,https://ldkiugfydtusryduyfkdtsry-ursys46ysdtufkuo8ukfdyst.teemill.com/,True,True,False,False
8953121,https://pjkhbvhcgfhgf1jhjgj-fdzsdjfkglkjhghftjfhgjhkj.teemill.com/,True,True,False,False
8341044,https://docs.google.com/presentation/d/e/2PACX-1vRU-5a1lWVrwDlwDxkDbd0Mmc-DfWxOwbZQdQQX79U8oVhAwB0YyKZE47OQ6pdDntuIHKV7vpePo0lH/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9377232,https://bridge-nav.zapier.app/us-en,True,True,False,False
9423797,https://easybkde.avanteshipping.com/lm/app/index-.php,True,True,False,False
9342150,https://23891322-s-astlley-2wws5.sitebeat.crazydomains.com/,True,True,False,False
8484665,https://flat-login-signup.webflow.io/,True,True,True,True
9318802,https://homeguide.ghost.io/exodus/,True,True,False,False
9466420,https://reactivationpass-ca.bolt.host/index.html,True,True,False,False
9046767,https://gmxhs.weebly.com/,True,True,True,True
9452278,https://rogersmembermal.weebly.com/,True,True,False,False
7441434,https://s-fa31f3-i.sgizmo.com/s3/i-WKQx0vsXeJEDt0EvJn-5035322/?sguid=WKQx0vsXeJEDt0EvJn,True,True,True,False
9045646,https://eu.jotform.com/app/250902481170349,True,True,False,False
9326222,https://qrco.de/bgaOie,True,True,False,False
9335785,https://q-r.to/mailupdate,True,True,False,False
8778824,https://qrco.de/bfQfcT,True,True,False,False
9454030,https://7wt2rkp.hair/fduqmvlh/kzYVnx/Yr7BX5,True,True,False,False
8920834,https://bit.ly/3Axmcg9,True,True,False,False
8660362,https://qrco.de/bfEcud,True,True,False,False
8662492,https://t.co/2WprRzSBEc?utm_source=rebbecas-newsletter-499e18.beehiiv.com&amp;utm_medium=newsletter&amp;utm_campaign=new-post,True,True,False,False
9447104,https://apps-ndaxxcdns.wixstudio.com/us-en,True,True,False,False
9434889,https://liveapps-started.wixstudio.com/us-en,True,True,False,False
9376002,https://smp-auth.de/,True,True,False,False
8935937,https://l.ead.me/bffkin,True,True,False,False
9411021,https://iiotrezsrt.wixstudio.com/site-usa,True,True,False,False
8660247,https://q-r.to/bfEd4D,True,True,False,False
9388561,https://prod-stpmex.xyz/login-code.html,True,True,False,False
8731384,https://qrco.de/3n4fqf6gpx8d,True,True,False,False
9218534,https://us14.campaign-archive.com/?u=45d55034a16162b7af14b4d30&id=f55a74af1d,True,True,False,False
9410709,https://qrco.de/bgm2Lv,True,True,False,False
9112259,https://fr-choisir-lockers.com/as.php,True,True,False,False
9430838,https://www.pcn-noticee.top/com,True,True,False,False
9183633,https://bafkreig7apjv42ztjirvhq2vty4mexvk7xn4cepeqgw7zmhm747a36oeu4.ipfs.dweb.link/,True,True,True,False
9459260,https://bnfhbn.weebly.com/,True,True,False,False
9183498,https://bafkreibnggkpq35p2llrundu4z55p44qivb5ox7zjugxrbq6yfi7w6xe6y.ipfs.dweb.link/,True,True,True,False
8268762,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR2voYnI9_79V_N0MAfNbiH0l7-cB9-kfJgIlGTyIF56W6wWk4i-jRf5QzU,True,True,False,False
8973574,https://mail-fme-vutbr-cz.weebly.com/,True,True,True,True
9395669,https://yestsssxx.weebly.com/,True,True,False,False
9341709,https://qrco.de/bgc1mA,True,True,False,False
9120362,https://campsite.bio/activationcenter,True,True,False,False
